  X         Y          Z
  79.6083  14.9363     77.00
  79.6250  14.9363     75.00
  79.6417  14.9363     75.00
  79.6583  14.9363     69.00
  79.6750  14.9363     61.00
  79.6917  14.9363     53.00
  79.7083  14.9363     53.00
  79.7250  14.9363     59.00
  79.7417  14.9363     63.00
  79.7583  14.9363     57.00
  79.7750  14.9363     51.00
  79.7917  14.9363     47.00
  79.8083  14.9363     53.00
  79.8250  14.9363     51.00
  79.8417  14.9363     47.00
  79.8583  14.9363     39.00
  79.8750  14.9363     39.00
  79.8917  14.9363     35.00
  79.9083  14.9363     27.00
  79.9250  14.9363     25.00
  79.9417  14.9363     27.00
  79.9583  14.9363     27.00
  79.9750  14.9363     25.00
  79.9917  14.9363     15.00
  80.0083  14.9363     11.00
  78.0083  14.9202    235.00
  78.0250  14.9202    231.00
  78.0417  14.9202    231.00
  78.0583  14.9202    231.00
  78.0750  14.9202    243.00
  78.0917  14.9202    237.00
  78.1083  14.9202    237.00
  78.1250  14.9202    245.00
  78.1417  14.9202    321.00
  78.1583  14.9202    427.00
  78.1750  14.9202    423.00
  78.1917  14.9202    381.00
  78.2083  14.9202    337.00
  78.2250  14.9202    311.00
  78.2417  14.9202    283.00
  78.2583  14.9202    273.00
  78.2750  14.9202    255.00
  78.2917  14.9202    233.00
  78.3083  14.9202    215.00
  78.3250  14.9202    201.00
  78.3417  14.9202    191.00
  78.3583  14.9202    191.00
  78.3750  14.9202    189.00
  78.3917  14.9202    181.00
  78.4083  14.9202    177.00
  78.4250  14.9202    175.00
  78.4417  14.9202    175.00
  78.4583  14.9202    173.00
  78.4750  14.9202    171.00
  78.4917  14.9202    169.00
  78.5083  14.9202    167.00
  78.5250  14.9202    165.00
  78.5417  14.9202    161.00
  78.5583  14.9202    159.00
  78.5750  14.9202    159.00
  78.5917  14.9202    157.00
  78.6083  14.9202    153.00
  78.6250  14.9202    159.00
  78.6417  14.9202    163.00
  78.6583  14.9202    211.00
  78.6750  14.9202    193.00
  78.6917  14.9202    241.00
  78.7083  14.9202    347.00
  78.7250  14.9202    441.00
  78.7417  14.9202    375.00
  78.7583  14.9202    335.00
  78.7750  14.9202    297.00
  78.7917  14.9202    343.00
  78.8083  14.9202    401.00
  78.8250  14.9202    417.00
  78.8417  14.9202    345.00
  78.8583  14.9202    237.00
  78.8750  14.9202    249.00
  78.8917  14.9202    191.00
  78.9083  14.9202    173.00
  78.9250  14.9202    161.00
  78.9417  14.9202    151.00
  78.9583  14.9202    157.00
  78.9750  14.9202    155.00
  78.9917  14.9202    157.00
  79.0083  14.9202    175.00
  79.0250  14.9202    235.00
  79.0417  14.9202    183.00
  79.0583  14.9202    201.00
  79.0750  14.9202    257.00
  79.0917  14.9202    451.00
  79.1083  14.9202    459.00
  79.1250  14.9202    361.00
  79.1417  14.9202    339.00
  79.1583  14.9202    395.00
  79.1750  14.9202    373.00
  79.1917  14.9202    345.00
  79.2083  14.9202    259.00
  79.2250  14.9202    195.00
  79.2417  14.9202    191.00
  79.2583  14.9202    407.00
  79.2750  14.9202    215.00
  79.2917  14.9202    173.00
  79.3083  14.9202    161.00
  79.3250  14.9202    147.00
  79.3417  14.9202    143.00
  79.3583  14.9202    127.00
  79.3750  14.9202    119.00
  79.3917  14.9202    113.00
  79.4083  14.9202    111.00
  79.4250  14.9202    111.00
  79.4417  14.9202    117.00
  79.4583  14.9202    113.00
  79.4750  14.9202    113.00
  79.4917  14.9202    109.00
  79.5083  14.9202    107.00
  79.5250  14.9202    107.00
  79.5417  14.9202    101.00
  79.5583  14.9202     91.00
  79.5750  14.9202     85.00
  79.5917  14.9202     85.00
  79.6083  14.9202     85.00
  79.6250  14.9202     83.00
  79.6417  14.9202     77.00
  79.6583  14.9202     65.00
  79.6750  14.9202     59.00
  79.6917  14.9202     61.00
  79.7083  14.9202     61.00
  79.7250  14.9202     63.00
  79.7417  14.9202     65.00
  79.7583  14.9202     63.00
  79.7750  14.9202     55.00
  79.7917  14.9202     49.00
  79.8083  14.9202     51.00
  79.8250  14.9202     47.00
  79.8417  14.9202     39.00
  79.8583  14.9202     35.00
  79.8750  14.9202     31.00
  79.8917  14.9202     29.00
  79.9083  14.9202     23.00
  79.9250  14.9202     19.00
  79.9417  14.9202     23.00
  79.9583  14.9202     25.00
  79.9750  14.9202     31.00
  79.9917  14.9202     19.00
  80.0083  14.9202     11.00
  78.0083  14.9041    239.00
  78.0250  14.9041    233.00
  78.0417  14.9041    227.00
  78.0583  14.9041    229.00
  78.0750  14.9041    227.00
  78.0917  14.9041    229.00
  78.1083  14.9041    229.00
  78.1250  14.9041    227.00
  78.1417  14.9041    253.00
  78.1583  14.9041    401.00
  78.1750  14.9041    459.00
  78.1917  14.9041    417.00
  78.2083  14.9041    369.00
  78.2250  14.9041    319.00
  78.2417  14.9041    291.00
  78.2583  14.9041    281.00
  78.2750  14.9041    243.00
  78.2917  14.9041    235.00
  78.3083  14.9041    213.00
  78.3250  14.9041    193.00
  78.3417  14.9041    187.00
  78.3583  14.9041    185.00
  78.3750  14.9041    183.00
  78.3917  14.9041    179.00
  78.4083  14.9041    179.00
  78.4250  14.9041    177.00
  78.4417  14.9041    175.00
  78.4583  14.9041    173.00
  78.4750  14.9041    171.00
  78.4917  14.9041    169.00
  78.5083  14.9041    167.00
  78.5250  14.9041    165.00
  78.5417  14.9041    163.00
  78.5583  14.9041    161.00
  78.5750  14.9041    159.00
  78.5917  14.9041    155.00
  78.6083  14.9041    153.00
  78.6250  14.9041    153.00
  78.6417  14.9041    161.00
  78.6583  14.9041    187.00
  78.6750  14.9041    209.00
  78.6917  14.9041    191.00
  78.7083  14.9041    327.00
  78.7250  14.9041    367.00
  78.7417  14.9041    351.00
  78.7583  14.9041    305.00
  78.7750  14.9041    271.00
  78.7917  14.9041    347.00
  78.8083  14.9041    431.00
  78.8250  14.9041    385.00
  78.8417  14.9041    353.00
  78.8583  14.9041    215.00
  78.8750  14.9041    207.00
  78.8917  14.9041    197.00
  78.9083  14.9041    175.00
  78.9250  14.9041    157.00
  78.9417  14.9041    149.00
  78.9583  14.9041    153.00
  78.9750  14.9041    151.00
  78.9917  14.9041    155.00
  79.0083  14.9041    177.00
  79.0250  14.9041    257.00
  79.0417  14.9041    177.00
  79.0583  14.9041    191.00
  79.0750  14.9041    259.00
  79.0917  14.9041    423.00
  79.1083  14.9041    489.00
  79.1250  14.9041    379.00
  79.1417  14.9041    381.00
  79.1583  14.9041    561.00
  79.1750  14.9041    381.00
  79.1917  14.9041    309.00
  79.2083  14.9041    253.00
  79.2250  14.9041    197.00
  79.2417  14.9041    199.00
  79.2583  14.9041    485.00
  79.2750  14.9041    295.00
  79.2917  14.9041    185.00
  79.3083  14.9041    161.00
  79.3250  14.9041    143.00
  79.3417  14.9041    133.00
  79.3583  14.9041    127.00
  79.3750  14.9041    125.00
  79.3917  14.9041    117.00
  79.4083  14.9041    127.00
  79.4250  14.9041    115.00
  79.4417  14.9041    125.00
  79.4583  14.9041    119.00
  79.4750  14.9041    127.00
  79.4917  14.9041    121.00
  79.5083  14.9041    113.00
  79.5250  14.9041    107.00
  79.5417  14.9041     97.00
  79.5583  14.9041     91.00
  79.5750  14.9041     91.00
  79.5917  14.9041     93.00
  79.6083  14.9041     89.00
  79.6250  14.9041     79.00
  79.6417  14.9041     73.00
  79.6583  14.9041     65.00
  79.6750  14.9041     63.00
  79.6917  14.9041     65.00
  79.7083  14.9041     71.00
  79.7250  14.9041     71.00
  79.7417  14.9041     65.00
  79.7583  14.9041     59.00
  79.7750  14.9041     53.00
  79.7917  14.9041     45.00
  79.8083  14.9041     45.00
  79.8250  14.9041     43.00
  79.8417  14.9041     37.00
  79.8583  14.9041     31.00
  79.8750  14.9041     25.00
  79.8917  14.9041     25.00
  79.9083  14.9041     19.00
  79.9250  14.9041     17.00
  79.9417  14.9041     19.00
  79.9583  14.9041     21.00
  79.9750  14.9041     25.00
  79.9917  14.9041     19.00
  80.0083  14.9041      9.00
  78.0083  14.8880    235.00
  78.0250  14.8880    231.00
  78.0417  14.8880    229.00
  78.0583  14.8880    225.00
  78.0750  14.8880    225.00
  78.0917  14.8880    225.00
  78.1083  14.8880    225.00
  78.1250  14.8880    223.00
  78.1417  14.8880    225.00
  78.1583  14.8880    349.00
  78.1750  14.8880    433.00
  78.1917  14.8880    445.00
  78.2083  14.8880    385.00
  78.2250  14.8880    321.00
  78.2417  14.8880    303.00
  78.2583  14.8880    289.00
  78.2750  14.8880    255.00
  78.2917  14.8880    227.00
  78.3083  14.8880    211.00
  78.3250  14.8880    193.00
  78.3417  14.8880    187.00
  78.3583  14.8880    185.00
  78.3750  14.8880    183.00
  78.3917  14.8880    183.00
  78.4083  14.8880    181.00
  78.4250  14.8880    177.00
  78.4417  14.8880    175.00
  78.4583  14.8880    173.00
  78.4750  14.8880    171.00
  78.4917  14.8880    169.00
  78.5083  14.8880    167.00
  78.5250  14.8880    165.00
  78.5417  14.8880    163.00
  78.5583  14.8880    161.00
  78.5750  14.8880    159.00
  78.5917  14.8880    157.00
  78.6083  14.8880    153.00
  78.6250  14.8880    153.00
  78.6417  14.8880    159.00
  78.6583  14.8880    171.00
  78.6750  14.8880    213.00
  78.6917  14.8880    177.00
  78.7083  14.8880    273.00
  78.7250  14.8880    289.00
  78.7417  14.8880    331.00
  78.7583  14.8880    307.00
  78.7750  14.8880    263.00
  78.7917  14.8880    321.00
  78.8083  14.8880    343.00
  78.8250  14.8880    353.00
  78.8417  14.8880    305.00
  78.8583  14.8880    217.00
  78.8750  14.8880    197.00
  78.8917  14.8880    183.00
  78.9083  14.8880    177.00
  78.9250  14.8880    159.00
  78.9417  14.8880    149.00
  78.9583  14.8880    147.00
  78.9750  14.8880    149.00
  78.9917  14.8880    149.00
  79.0083  14.8880    167.00
  79.0250  14.8880    247.00
  79.0417  14.8880    173.00
  79.0583  14.8880    183.00
  79.0750  14.8880    233.00
  79.0917  14.8880    329.00
  79.1083  14.8880    493.00
  79.1250  14.8880    471.00
  79.1417  14.8880    373.00
  79.1583  14.8880    561.00
  79.1750  14.8880    419.00
  79.1917  14.8880    329.00
  79.2083  14.8880    261.00
  79.2250  14.8880    227.00
  79.2417  14.8880    209.00
  79.2583  14.8880    483.00
  79.2750  14.8880    335.00
  79.2917  14.8880    201.00
  79.3083  14.8880    163.00
  79.3250  14.8880    167.00
  79.3417  14.8880    139.00
  79.3583  14.8880    135.00
  79.3750  14.8880    137.00
  79.3917  14.8880    121.00
  79.4083  14.8880    131.00
  79.4250  14.8880    123.00
  79.4417  14.8880    123.00
  79.4583  14.8880    129.00
  79.4750  14.8880    145.00
  79.4917  14.8880    137.00
  79.5083  14.8880    113.00
  79.5250  14.8880    105.00
  79.5417  14.8880     99.00
  79.5583  14.8880     93.00
  79.5750  14.8880     95.00
  79.5917  14.8880     97.00
  79.6083  14.8880     91.00
  79.6250  14.8880     83.00
  79.6417  14.8880     75.00
  79.6583  14.8880     71.00
  79.6750  14.8880     65.00
  79.6917  14.8880     67.00
  79.7083  14.8880     81.00
  79.7250  14.8880     73.00
  79.7417  14.8880     61.00
  79.7583  14.8880     55.00
  79.7750  14.8880     49.00
  79.7917  14.8880     45.00
  79.8083  14.8880     39.00
  79.8250  14.8880     37.00
  79.8417  14.8880     37.00
  79.8583  14.8880     27.00
  79.8750  14.8880     23.00
  79.8917  14.8880     23.00
  79.9083  14.8880     19.00
  79.9250  14.8880     15.00
  79.9417  14.8880     15.00
  79.9583  14.8880     15.00
  79.9750  14.8880     21.00
  79.9917  14.8880     15.00
  80.0083  14.8880      9.00
  78.0083  14.8719    237.00
  78.0250  14.8719    233.00
  78.0417  14.8719    229.00
  78.0583  14.8719    223.00
  78.0750  14.8719    223.00
  78.0917  14.8719    223.00
  78.1083  14.8719    221.00
  78.1250  14.8719    219.00
  78.1417  14.8719    217.00
  78.1583  14.8719    225.00
  78.1750  14.8719    371.00
  78.1917  14.8719    437.00
  78.2083  14.8719    391.00
  78.2250  14.8719    341.00
  78.2417  14.8719    319.00
  78.2583  14.8719    299.00
  78.2750  14.8719    275.00
  78.2917  14.8719    235.00
  78.3083  14.8719    221.00
  78.3250  14.8719    197.00
  78.3417  14.8719    189.00
  78.3583  14.8719    187.00
  78.3750  14.8719    185.00
  78.3917  14.8719    183.00
  78.4083  14.8719    181.00
  78.4250  14.8719    179.00
  78.4417  14.8719    177.00
  78.4583  14.8719    175.00
  78.4750  14.8719    173.00
  78.4917  14.8719    171.00
  78.5083  14.8719    169.00
  78.5250  14.8719    165.00
  78.5417  14.8719    163.00
  78.5583  14.8719    161.00
  78.5750  14.8719    157.00
  78.5917  14.8719    155.00
  78.6083  14.8719    153.00
  78.6250  14.8719    151.00
  78.6417  14.8719    155.00
  78.6583  14.8719    165.00
  78.6750  14.8719    191.00
  78.6917  14.8719    167.00
  78.7083  14.8719    227.00
  78.7250  14.8719    271.00
  78.7417  14.8719    295.00
  78.7583  14.8719    285.00
  78.7750  14.8719    241.00
  78.7917  14.8719    283.00
  78.8083  14.8719    283.00
  78.8250  14.8719    319.00
  78.8417  14.8719    283.00
  78.8583  14.8719    217.00
  78.8750  14.8719    201.00
  78.8917  14.8719    181.00
  78.9083  14.8719    179.00
  78.9250  14.8719    159.00
  78.9417  14.8719    151.00
  78.9583  14.8719    181.00
  78.9750  14.8719    143.00
  78.9917  14.8719    145.00
  79.0083  14.8719    155.00
  79.0250  14.8719    209.00
  79.0417  14.8719    173.00
  79.0583  14.8719    177.00
  79.0750  14.8719    241.00
  79.0917  14.8719    361.00
  79.1083  14.8719    471.00
  79.1250  14.8719    553.00
  79.1417  14.8719    467.00
  79.1583  14.8719    601.00
  79.1750  14.8719    503.00
  79.1917  14.8719    297.00
  79.2083  14.8719    263.00
  79.2250  14.8719    267.00
  79.2417  14.8719    217.00
  79.2583  14.8719    359.00
  79.2750  14.8719    615.00
  79.2917  14.8719    235.00
  79.3083  14.8719    179.00
  79.3250  14.8719    193.00
  79.3417  14.8719    165.00
  79.3583  14.8719    147.00
  79.3750  14.8719    141.00
  79.3917  14.8719    133.00
  79.4083  14.8719    129.00
  79.4250  14.8719    133.00
  79.4417  14.8719    129.00
  79.4583  14.8719    129.00
  79.4750  14.8719    141.00
  79.4917  14.8719    127.00
  79.5083  14.8719    117.00
  79.5250  14.8719    115.00
  79.5417  14.8719    103.00
  79.5583  14.8719     99.00
  79.5750  14.8719    103.00
  79.5917  14.8719    101.00
  79.6083  14.8719     89.00
  79.6250  14.8719     85.00
  79.6417  14.8719     81.00
  79.6583  14.8719     75.00
  79.6750  14.8719     73.00
  79.6917  14.8719     71.00
  79.7083  14.8719     79.00
  79.7250  14.8719     71.00
  79.7417  14.8719     65.00
  79.7583  14.8719     55.00
  79.7750  14.8719     51.00
  79.7917  14.8719     45.00
  79.8083  14.8719     39.00
  79.8250  14.8719     35.00
  79.8417  14.8719     33.00
  79.8583  14.8719     25.00
  79.8750  14.8719     21.00
  79.8917  14.8719     19.00
  79.9083  14.8719     17.00
  79.9250  14.8719     15.00
  79.9417  14.8719     13.00
  79.9583  14.8719     11.00
  79.9750  14.8719     17.00
  79.9917  14.8719     11.00
  80.0083  14.8719      9.00
  78.0083  14.8558    241.00
  78.0250  14.8558    237.00
  78.0417  14.8558    231.00
  78.0583  14.8558    227.00
  78.0750  14.8558    223.00
  78.0917  14.8558    219.00
  78.1083  14.8558    219.00
  78.1250  14.8558    217.00
  78.1417  14.8558    215.00
  78.1583  14.8558    211.00
  78.1750  14.8558    227.00
  78.1917  14.8558    385.00
  78.2083  14.8558    425.00
  78.2250  14.8558    377.00
  78.2417  14.8558    333.00
  78.2583  14.8558    295.00
  78.2750  14.8558    245.00
  78.2917  14.8558    255.00
  78.3083  14.8558    229.00
  78.3250  14.8558    207.00
  78.3417  14.8558    191.00
  78.3583  14.8558    187.00
  78.3750  14.8558    185.00
  78.3917  14.8558    185.00
  78.4083  14.8558    183.00
  78.4250  14.8558    183.00
  78.4417  14.8558    181.00
  78.4583  14.8558    179.00
  78.4750  14.8558    177.00
  78.4917  14.8558    171.00
  78.5083  14.8558    167.00
  78.5250  14.8558    165.00
  78.5417  14.8558    163.00
  78.5583  14.8558    161.00
  78.5750  14.8558    157.00
  78.5917  14.8558    155.00
  78.6083  14.8558    153.00
  78.6250  14.8558    151.00
  78.6417  14.8558    155.00
  78.6583  14.8558    161.00
  78.6750  14.8558    167.00
  78.6917  14.8558    167.00
  78.7083  14.8558    213.00
  78.7250  14.8558    239.00
  78.7417  14.8558    237.00
  78.7583  14.8558    275.00
  78.7750  14.8558    223.00
  78.7917  14.8558    233.00
  78.8083  14.8558    249.00
  78.8250  14.8558    331.00
  78.8417  14.8558    347.00
  78.8583  14.8558    241.00
  78.8750  14.8558    195.00
  78.8917  14.8558    181.00
  78.9083  14.8558    167.00
  78.9250  14.8558    159.00
  78.9417  14.8558    153.00
  78.9583  14.8558    171.00
  78.9750  14.8558    141.00
  78.9917  14.8558    145.00
  79.0083  14.8558    147.00
  79.0250  14.8558    169.00
  79.0417  14.8558    207.00
  79.0583  14.8558    167.00
  79.0750  14.8558    209.00
  79.0917  14.8558    373.00
  79.1083  14.8558    351.00
  79.1250  14.8558    449.00
  79.1417  14.8558    587.00
  79.1583  14.8558    573.00
  79.1750  14.8558    551.00
  79.1917  14.8558    319.00
  79.2083  14.8558    273.00
  79.2250  14.8558    223.00
  79.2417  14.8558    201.00
  79.2583  14.8558    231.00
  79.2750  14.8558    473.00
  79.2917  14.8558    257.00
  79.3083  14.8558    197.00
  79.3250  14.8558    199.00
  79.3417  14.8558    183.00
  79.3583  14.8558    153.00
  79.3750  14.8558    155.00
  79.3917  14.8558    167.00
  79.4083  14.8558    135.00
  79.4250  14.8558    125.00
  79.4417  14.8558    117.00
  79.4583  14.8558    117.00
  79.4750  14.8558    127.00
  79.4917  14.8558    145.00
  79.5083  14.8558    125.00
  79.5250  14.8558    113.00
  79.5417  14.8558    105.00
  79.5583  14.8558    107.00
  79.5750  14.8558    107.00
  79.5917  14.8558    103.00
  79.6083  14.8558     93.00
  79.6250  14.8558     87.00
  79.6417  14.8558     81.00
  79.6583  14.8558     79.00
  79.6750  14.8558     77.00
  79.6917  14.8558     73.00
  79.7083  14.8558     75.00
  79.7250  14.8558     71.00
  79.7417  14.8558     61.00
  79.7583  14.8558     53.00
  79.7750  14.8558     49.00
  79.7917  14.8558     47.00
  79.8083  14.8558     39.00
  79.8250  14.8558     33.00
  79.8417  14.8558     27.00
